-0.0732133275835667 -1.26504840591621 -0.331273921804311 -99 -0.349744115549209 -0.60880576189008 -1.28206989855145 -99 -99 -99
-99 2.44114011704334 -99 -99 -99 2.53235757037835 -99 3.82914139759467 0.710458619720463 2.01332451029792
2.0688908158765 1.53446543344253 0.473868632074187 -99 -99 1.05335469108361 1.25500956674906 -99 0.0340922524310313 -99
-0.826277971235609 -0.175802167993087 -99 3.59529205766608 -99 2.20719030513786 -99 -0.519335499199726 0.410794354850274 -99
0.301563312190729 -99 5.0074971431893 -99 -99 2.95331418403348 -99 -99 -99 2.84174329503376
-99 -99 0.562508209298622 -99 -99 -99 1.13157741720431 -0.714454322280361 -99 -99
0.787150096236645 -99 1.17974856673993 1.79592593114868 -99 -99 -99 0.537724252089931 1.15344556645531 -99
-99 -0.2070642428077 -99 2.57538918336129 -99 -99 -99 0.200139092872767 -99 2.80164974810556
-0.125113828770723 -99 -99 1.59388324275887 -99 -99 -99 -99 -99 0.441551705323987
1.35962239821872 1.84627991913398 -99 3.8365703643045 3.34037793068762 -99 2.38571942414273 -99 -99 2.42625588405445
-99 0.228152349197845 1.49297800894167 -99 -99 -0.246731245004749 -99 -99 0.690971485810993 -1.14101032923291
3.53876009455808 2.36569319793189 -99 -99 -99 -99 -99 1.81451416306994 1.12816665410895 2.07386611536608
-99 0.823714094760169 -0.819472453763635 0.765527869899764 -99 -99 0.627819279122038 -99 -99 -99
-99 -99 -99 1.08820651521362 2.22441488880045 1.06974164412256 2.98025136916018 0.628051163223973 -99 -99
-0.450845968631186 0.948167467596878 1.33959037198317 2.33660687205217 -99 -99 -99 0.806274103093573 -1.66916382159018 -0.497090147047477
-99 0.569572268609468 1.55867596262504 -99 -99 -99 -99 1.3914301208743 0.831812388028699 -99
0.457414886699726 0.964204355789167 -99 1.61752618626379 0.24131056500015 1.87085105667995 -99 -99 -0.30643409452408 -99
-99 0.845359175894728 1.17442293823815 -99 0.327294065819009 -99 0.319125541590319 -99 -99 1.04827853585273
-0.00604518284720523 0.254481330246596 0.820207988656702 -99 0.485055967628608 2.32435451799411 -0.37240693980597 1.29302097201678 -99 0.0173013957728667
-99 -99 -99 3.41040541660364 -99 0.675768512752708 -99 -99 1.54852268033333 -99
-0.0503745708594605 -99 -1.00369250712257 0.152180170329179 -99 -0.90458626090706 -1.32594775653217 0.647072297531097 1.43997456728645 -0.403975572603809
-99 -99 -99 -99 -99 -99 1.54581463856046 0.0372012050322861 0.807176850896898 -99
1.51060849028726 -99 -99 -99 -99 1.60948819431874 -99 -0.863704254884865 1.67325354016078 1.63529072247378
-99 -99 0.817884492345688 -99 2.13011401268627 0.55150611824639 2.01883837817762 -99 -99 1.51672539778836
0.944826043893139 -99 -99 -0.138477220884797 -99 -99 2.87125819936711 -99 -99 0.216887503597286
0.0372731021116333 -99 -99 0.97707183846154 -99 -99 0.056283270362398 -0.214370304422863 -99 -0.37305843637807
-2.52411653982442 -2.25279431490793 -99 -99 -0.16105484555321 -0.950863858668265 -2.51699337134325 -0.0050152244565409 -0.594848402037613 -99
2.01424265731693 -99 -99 2.56828149666617 -99 -99 -0.906789019751667 -99 -99 -99
1.19019223935213 -99 -99 -99 -99 1.27338227327552 -99 -99 -99 3.60071408546849
0.29681305606444 1.90691655462599 2.74240951316713 -99 -99 -99 0.967167482264317 -99 -99 0.272303464853927
3.51191703345346 2.20563368131986 2.01580023826403 -99 -0.102826023110159 -99 -99 -99 1.14135774224396 0.984485902456885
-0.154813023843118 -0.703354318270524 -0.152173675400406 -99 -99 -99 -99 1.77536247355153 0.860772726340933 -99
-99 -99 0.103616069096879 -0.867652009927961 0.0983954076550827 0.977841818283391 -0.429939438522963 1.2254054558584 0.239014755381904 0.659608670100422
-99 -99 -99 2.54811570685541 1.15661945898481 0.150256745928849 -99 -99 1.62255030497727 -99
-99 0.324657832775002 -99 -99 -0.796100564110343 0.654643272145897 -99 -99 -99 -0.995462593709548
-1.47298269294406 -99 -1.44285444013622 -99 -99 -99 -0.211936416016133 -99 0.202438661287428 -0.486889751574463
2.05884747824436 -99 0.769293487978973 -99 -0.0821251735529778 1.18756723064234 -99 -99 1.03590881510364 -99
0.373262909334084 -99 -99 -99 0.285348866965797 -0.0258120773780988 -1.07268775934648 -0.0669204986881515 -99 -1.32901728007582
1.74374892525023 -99 -99 -99 3.53815824927938 2.8022909556242 2.85153618881145 1.51712889467998 2.7146177483612 -99
0.987058590992135 -1.23010780583949 0.256219589146118 -99 1.50384930643738 1.34052941850419 1.55801775815388 -0.252630321027393 2.24935518337621 0.868593622169112
1.26255099396062 -99 -99 1.32209750137624 2.58238467692228 0.452347890758886 -99 -99 -99 2.16371765966431
-99 1.36787957414653 -99 2.27976660972624 1.77680277589668 0.994347615378372 -99 2.54473942260396 0.629707570082608 3.26588386036954
2.71116117971116 2.91879894757234 3.06264690453615 -99 0.322941634660069 -99 3.19741036479585 4.17835023906031 4.02579237710115 3.58852864137252
1.71155155091652 0.400891213403959 -99 0.71947980855611 -99 -99 -99 2.46188106443065 -99 0.662385271642357
-0.280403946705972 -99 -1.21674398203277 -99 0.314171503673736 0.999677626530928 0.259363096598308 -99 2.06369028711702 0.607524996277706
1.205505071727 -0.0655526464462046 -99 -99 1.52159539694159 1.33912096085849 1.1433061128096 -99 0.913814761651706 -99
0.804560419819267 -99 -99 0.637385292042313 -99 -99 1.95571469553748 -99 -0.119084527105112 2.49995278808419
