0.84235285107501 1.73227001984104 0.568859767523199 1.73238625558692 0.248814635576661 1.0853061838062 -99 1.36114438064322 2.28267588013987 -0.341292376537728
-99 1.52977586748081 1.35096099714148 -99 0.337612145742011 0.841076732578169 1.69375736839355 0.689641608259904 -99 1.30810825809216
-99 -99 -99 -99 1.63975289566844 -99 2.61396507393718 3.18327586721937 1.00573153422768 2.39484297913519
-99 1.13987620643473 -0.610039815710304 -99 0.790526667812628 0.141319065465001 -99 0.517273078829793 -99 0.150811987568535
-99 4.2973815352064 3.09245912871825 5.2700009726562 -99 -99 -99 4.50001317346192 -99 4.01779437661119
0.22326169917334 -99 -99 -99 -0.855225971344849 -99 -99 -0.566599973078009 -0.398420447979895 0.789387241390227
-99 2.44974661259659 -99 2.4588881491768 3.44127187574968 3.07376453948125 2.12876892184058 -99 -99 2.97359820119406
-99 -99 0.497220774062436 0.429455559968075 -99 0.740974657962767 0.517893075833696 1.52649150857919 -99 -99
-99 1.6695731044567 -99 -99 0.155606722535805 -99 -0.114884031624684 0.203539552743114 0.713983065666632 2.36923499621435
-99 1.48435287894711 -99 2.56075785055379 1.87703760975235 2.92742835324606 -99 -99 2.1013371375157 1.8812702376038
0.818807974389646 -99 1.05854813201236 1.33374885363256 1.5860529971711 -99 1.07143920695536 -99 0.0838440182700863 -99
-99 -99 1.57006567224188 -1.78014168031949 -99 1.86615922160994 0.579907272656609 -1.043361910941 0.383041629009649 -99
3.66926643560403 -99 1.41930231898674 -99 2.80538317550562 3.01546317320868 3.80463356354821 -99 1.99953990866191 -99
-0.0682943104229436 -99 -1.05426842291024 -99 -99 0.0886330114629801 -99 -99 -0.95622533268703 -99
-99 -99 0.756546186360344 -99 1.84483054034158 1.98756656029508 0.5908603051816 -99 -99 -99
1.17039989950686 -99 -99 2.36768960806272 1.41297772723932 -99 -0.267602177509898 -0.899907817702583 -99 0.25089682016412
1.59290704766161 -99 -99 1.94065727690428 -99 -99 2.08656270860883 -99 -99 0.358265969407596
-99 -99 -99 -99 0.763123213447768 1.91565910660858 -99 1.73665833535212 1.57929973639625 -1.13879566720999
-99 0.548287008859969 2.32360667374441 2.05511626731458 -99 0.282141696396855 -99 -99 -99 -99
5.00663569111563 -99 3.11332722281363 1.7806305458506 4.81569997962128 2.7350636955545 -99 -99 -99 -99
-99 -99 1.19055327508132 -0.0506527458080435 -99 1.60783290281819 -0.338329324515155 -99 -0.783402589468995 -99
-99 3.33059214144173 -99 3.20736896865131 -99 -99 -99 -99 2.02365061004335 2.49353102588527
-99 -99 -99 -99 0.829250966171598 -99 0.57191663127633 -99 1.68589498250404 2.59451079273902
-99 1.73581926991333 -99 2.92510072471781 4.47856971309345 -99 1.79696727173838 1.07077096384184 -99 -99
-99 1.33533492215491 -99 -99 -99 1.1198869535067 -99 0.0889931944890552 -99 -99
-99 -99 -99 -99 -0.0861020358955595 -99 -99 -99 -99 -99
-99 0.110707407968178 -99 -99 -99 -99 2.21397998873033 -99 2.78827880784075 1.49343314382385
1.54692129445774 -99 1.11633015987351 -99 0.487838164133306 -99 2.25998728921361 -0.0265795805823843 0.661777510525183 0.650291899595295
-99 -99 -99 2.09777934429417 3.41424682434802 -99 -99 -99 -99 2.97222196763631
0.860476316963139 -99 -99 -1.60485454397901 -0.438585070229549 -99 -0.180435750727209 0.296291215588417 0.668237172050363 -1.34787344634756
3.6822316613431 -99 2.82816821869531 1.77373589557689 -99 3.40586515241055 -99 2.19199097361161 3.43382440334708 -99
3.17268611568556 1.75499117358666 4.61059231887788 -99 2.06801950555321 -99 2.18204071770092 3.68820136170138 4.04554691367358 -99
1.19575908503185 1.14131210086314 -99 -0.926663099421431 -99 -99 -99 -99 -99 1.57593046413159
-99 -99 0.84109716563512 -0.264510340920659 -99 -99 -99 0.436824701368221 1.35484210289391 0.4604001956978
1.92909729842582 0.440039196100541 -0.24918431461632 -99 -99 -99 -99 -99 1.01597611157047 0.597548030163108
3.55894911364801 0.188166609778071 1.60344511343062 -99 -99 2.46934470246814 2.0360556569305 4.01567882351495 1.79645492590028 1.35307326972805
-0.914032794800931 -0.49415580289673 -1.37842184113323 -99 0.540631787039846 -99 -99 0.274294516298408 -0.900197796177703 1.63673686463687
-0.896457824470182 -0.419577990809773 -0.37578641205579 -99 -99 -99 -99 -1.48699124823779 -99 -99
-99 0.97994521166103 1.11335159927493 1.28859406385101 0.713900812073215 0.742079281278154 0.487085133252413 -99 -99 1.46666645319988
-99 -99 2.38177537475389 -99 0.917434624717271 0.8370604434507 -0.790912648318035 -99 -99 0.929474898990288
-99 -99 -99 -99 -99 -1.30779728178226 0.371781155275301 -99 0.0531130037181237 2.02811794780068
1.43381630021142 -99 -99 1.42240917817598 -99 -0.210365485000436 0.38441025987033 1.87438838670208 -99 -99
-99 -99 -99 -0.0561296546186798 -99 -99 0.561797826581014 -99 -99 -0.895688146698113
0.627157841614814 -99 1.73415072017317 0.674617832791086 1.42369604022619 -99 -99 -0.356215134408628 -99 -99
-0.837894854695758 -99 -1.74643979909801 -99 -99 -1.49302201152882 0.215901085109506 -0.941341806940209 -99 -99
-1.01940249115885 -1.50411199620752 -0.789168634634813 -99 -99 -99 -0.515334311587949 -0.446084358353826 -99 -99
2.45269185334115 -99 0.710702543245239 0.618410581263084 2.34037515207809 1.36021706711521 -99 -99 2.37705804687519 -99
-99 -0.233028609060383 0.179364186665101 -99 -1.27024908394101 -99 -99 -99 0.672914421233359 -1.28311566925435
2.46095016111933 -99 2.01888226869179 2.1279795224183 -99 -99 -99 2.41299585793603 2.37650082946551 -99
2.46847403211013 -99 -99 0.402938148322731 1.68020587274672 -99 1.97709826467447 -99 0.516583340590381 1.61513683086218
0.531883872669182 0.879848563639132 -99 0.045153118658217 -99 1.23466199499949 1.69135618766698 0.436008746666663 1.65768517859853 -99
-99 0.728666219501943 0.89163727161734 -99 -0.431634462152894 -99 -99 -99 1.44838980862065 -99
-0.0152192388243191 -99 -1.03479816660335 -99 -99 2.34120702755347 0.0234882738806428 -0.232125454675322 -99 -99
-99 -99 -99 0.289802035439678 -99 -99 -0.797811902550255 -99 -1.17478708007416 -99
1.94011172263961 -99 3.04253221034105 -99 -0.525924267802414 -99 -99 -99 -99 2.77305040550853
2.30858736691711 0.759441827562057 1.03286768436977 -0.144845709359203 -99 1.21690925027788 -99 -99 -0.603887492407566 -99
-0.864439218557912 -99 -99 -0.0669430333335441 -0.0981925971608542 -99 -99 1.92940996655777 -0.627216447336182 -0.4181753504583
-0.14538238481573 -99 -99 1.13016583259486 -0.309540581206468 0.104426117944897 -0.546467521984155 3.02617780312988 -0.269278042835044 -99
-99 0.696076178167221 -99 -99 0.116090121986211 -99 -1.84875691274146 -0.0849836668321255 -99 2.1951191995987
1.26680711486399 0.495433936670277 0.827560584687537 0.986569696948535 -99 -99 -99 -99 -99 -99
-99 -99 2.42048810206924 0.735099120182687 2.5165550306323 4.30488965070986 -99 3.06440389344292 -99 3.62612421829673
