-99 -1.24721684493616 -99 -99 1.29759901538282 -0.946447660558099 -99 -99 0.181054935429686 0.816876049758379 -99 -1.33329243106295 0.451812878105395 -99 1.41921760110759
-99 -99 0.548660205135006 -99 1.91279448335715 -99 -99 -99 -99 -99 -99 3.35967020131079 2.9232624460643 -99 0.676543180413512
0.676935315711106 1.69497882039087 -99 -99 -99 0.748043666165597 0.435495084188041 -99 -99 -99 0.883250842912276 -0.181716985376408 -99 -0.806622694846884 -99
-99 -99 -99 1.34546938214128 2.39631437124075 1.92769909777915 -99 -99 -99 -99 3.46394530882539 -99 1.34128730457222 -99 -99
-99 -0.149358630672328 1.40167321065219 2.322795313913 -0.685215683293021 0.258583821042624 -99 -99 0.779495173587169 -0.42996372235355 0.261965942656031 1.48762151037034 -99 0.436433418898554 1.24753919306824
-99 3.09033155029299 -99 1.13715326440342 -99 -99 0.997693108850905 -99 2.09706526058027 3.63758497723289 1.82938041590905 3.24155854236033 -99 -99 -99
-99 -99 1.5490454720256 -99 -99 -99 2.67847241551297 -99 -99 -99 -99 1.26880722556349 3.40840115783906 -99 -99
-99 -99 -99 -0.128751272589574 -99 -99 -2.24240780000351 0.177798403656244 0.610048411733597 -2.88451127617136 -2.52616106025421 -1.85146820967354 -99 -0.9176007313111 -99
0.024302863249229 -99 -0.7670279062864 -1.34806188275103 -1.80187568234771 -0.194680765954631 0.654777372003267 -0.567340206664883 -99 0.402646906158812 -99 -0.610982179912817 -0.524317094448303 -99 -99
-99 -99 0.476587052114712 -99 0.667368811046475 0.372653576483558 -99 4.58237466717906 0.0303959405149878 -99 -99 -99 1.71596041351077 1.75913448804329 2.51210906306023
1.31474652064962 1.18249083064163 1.55893826104929 0.437327511376365 1.788813699164 -99 -99 -99 -99 2.19785526533848 -99 0.497133901765549 -99 0.334100188245447 1.46115519342944
-0.721977160502494 0.286695291311403 0.282674884085976 -99 -99 -99 -0.286546306159491 -99 0.191206035485456 -1.20098629136297 -0.690491395320938 0.774384106245014 -99 -0.0150949322214848 -99
0.340457037210351 -99 -99 -99 -99 0.536647951815054 3.05951011805408 0.771967588609759 3.14612468483855 -99 -99 -99 -99 -99 3.58194112370441
