-99 -0.672237719449463 -99 -99 -99 -99 -99 -99 -99 -1.57369084429353 -99 -99 -99 -99 -99
-99 -99 1.26638672529688 -99 -99 -99 -99 -99 1.81159483046176 -99 -99 -99 -99 -99 -99
-99 4.12228794413446 -99 -99 -99 -99 1.20895869334731 -99 -99 -99 -99 -99 -99 0.763539397353419 -99
-99 -99 -99 -99 -99 2.51113310235891 -99 -99 -99 -99 -99 2.47067983196495 -99 -99 2.38229970012348
-99 -99 3.02035561366108 -99 -99 1.58799502553613 -99 -99 -99 -99 -99 4.44324620185418 -99 -99 -99
2.66577199741752 -99 1.61161184149757 -99 -99 1.37463111348469 -99 1.09300368160035 -99 -99 -99 -99 -99 2.38138154693019 2.14109724511009
-99 -99 -99 1.46846588129851 -99 -99 1.16380950319431 -99 -0.380770974628841 -99 -99 -99 1.32487647915098 -99 1.35285009850614
-99 -99 -99 -99 -99 -99 -1.51347319601408 -99 -99 -0.351788388634459 -99 -99 -99 -99 -99
-99 -99 -99 -99 -99 -99 -99 1.17703607470572 -99 -99 1.29764151164183 -99 -99 -99 -99
-99 -99 -0.816028162540132 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
-99 -99 -99 -99 -0.258752064681115 -1.50316143994219 -99 -99 -0.733023825093152 -99 -99 1.03602531405824 3.6255722219818 -99 0.738003823743189
-99 1.0812577642514 -99 -99 -99 -99 1.03930353291852 -99 -99 -99 -99 0.875756246305153 1.89730287288992 -99 -99
-99 -99 -99 -99 -99 2.07755696590333 -99 -99 -99 -99 -99 -99 -99 -99 -99
1.19452850200919 -99 -99 -99 -99 -99 1.73127899867884 0.0307722842305409 -99 -99 -99 -99 0.0701522434959487 -99 0.830151380788024
-99 3.44116657535054 2.72633351279073 1.86248825461897 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1.86742440386139
-99 0.835710515847938 -99 -99 -99 -99 -99 -99 1.51789496774491 -99 -99 -99 -99 -99 -99
-99 -99 -99 -99 1.99449241560124 0.888191947123563 -99 -99 -0.681847740994771 0.428452121949584 -99 -99 0.282415273767184 -99 -99
-99 -99 1.19494624645184 -99 -99 1.21052196303983 -99 -99 -99 -99 -99 -99 -99 -99 2.22731568580047
-99 1.64546958800946 -99 1.06611804967985 -99 1.58740577365508 -99 -99 -99 -99 -99 -99 -99 -99 -99
-99 0.338529358861166 -99 -0.095933772352276 -99 -99 -99 -99 0.489915397463742 -99 -99 -99 0.65086248375711 -99 -99
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 0.355706355064035 -99 -99 -99 -99
-1.583974060468 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -2.8182005425505 -99
-99 -0.587153672895937 -99 -99 -99 0.103086435183974 -99 -99 -99 -99 -99 -99 -99 -99 -0.157954629409204
-99 3.97660094000559 -99 -99 -99 -99 -99 -99 1.12799138385711 -99 -99 2.6909711754142 0.97052147825103 -99 1.71916092478162
-99 -99 -99 -99 -99 0.326633854585922 -99 -1.4444840910421 0.298408909218441 -99 -99 -99 -99 -99 -99
-99 -99 2.33558156852092 -99 1.56532410214647 -99 -99 -99 1.69929321063054 -99 -99 -99 -99 2.3595922956252 1.38264193114652
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99
